id,hash,message,id_user
23847,qoeieiq,people like boss,176
23848,pumpumpum,now you see me now you dont,157
23849,fkjsfa,me asusta morir,144
23850,pumpumpum,me gusta america y a america le gusto,107
23851,fkjsfa,me gusta america y a america le gusto,184
23852,ashlakak,me gusta america y a america le gusto,140
23853,lololo,now you see me now you dont,175
23854,pumpumpum,now you see me now you dont,145
23855,titititin,me asusta morir,127
23856,lololo,holamundo,148
23857,pumpumpum,me asusta morir,149
23858,titititin,people like boss,195
23859,ashlakak,vaso,136
23860,pumpumpum,vaso,163
23861,ashlakak,now you see me now you dont,120
23862,qoeieiq,me asusta morir,160
23863,ashlakak,now you see me now you dont,139
23864,titititin,now you see me now you dont,168
23865,fkjsfa,vaso,181
23866,ashlakak,me gusta america y a america le gusto,145
23867,lololo,holamundo,191
23868,qoeieiq,vaso,158
23869,lololo,me asusta morir,135
23870,titititin,people like boss,129
23871,lololo,vaso,182
23872,lololo,me gusta america y a america le gusto,193
23873,pumpumpum,people like boss,161
23874,titititin,people like boss,119
23875,pumpumpum,holamundo,188
23876,qoeieiq,me gusta america y a america le gusto,155
23877,titititin,vaso,146
23878,titititin,vaso,110
23879,lololo,holamundo,167
23880,lololo,holamundo,159
23881,titititin,holamundo,160
23882,pumpumpum,me gusta america y a america le gusto,174
23883,fkjsfa,me asusta morir,107
23884,pumpumpum,people like boss,180
23885,titititin,people like boss,143
23886,qoeieiq,now you see me now you dont,145
23887,ashlakak,holamundo,159
23888,fkjsfa,vaso,180
23889,ashlakak,me gusta america y a america le gusto,177
23890,pumpumpum,people like boss,168
23891,pumpumpum,me gusta america y a america le gusto,135
23892,pumpumpum,people like boss,185
23893,lololo,holamundo,122
23894,titititin,me asusta morir,105
23895,titititin,vaso,103
23896,ashlakak,people like boss,174
23897,fkjsfa,people like boss,121
23898,qoeieiq,me gusta america y a america le gusto,198
23899,titititin,people like boss,183
23900,fkjsfa,holamundo,107
23901,ashlakak,me asusta morir,141
23902,pumpumpum,people like boss,103
23903,lololo,holamundo,196
23904,lololo,people like boss,111
23905,ashlakak,vaso,150
23906,ashlakak,people like boss,197
23907,ashlakak,me asusta morir,140
23908,lololo,me gusta america y a america le gusto,199
23909,fkjsfa,people like boss,174
23910,lololo,now you see me now you dont,146
23911,ashlakak,me asusta morir,156
23912,fkjsfa,vaso,121
23913,titititin,me gusta america y a america le gusto,149
23914,pumpumpum,holamundo,188
23915,pumpumpum,me asusta morir,158
23916,pumpumpum,now you see me now you dont,140
23917,ashlakak,people like boss,185
23918,titititin,people like boss,132
23919,fkjsfa,holamundo,178
23920,pumpumpum,me gusta america y a america le gusto,122
23921,pumpumpum,holamundo,100
23922,titititin,people like boss,160
23923,fkjsfa,vaso,104
23924,titititin,me asusta morir,134
23925,titititin,me gusta america y a america le gusto,159
23926,pumpumpum,people like boss,181
23927,fkjsfa,me asusta morir,108
23928,qoeieiq,holamundo,167
23929,titititin,me asusta morir,113
23930,titititin,holamundo,162
23931,qoeieiq,vaso,179
23932,qoeieiq,vaso,181
23933,pumpumpum,now you see me now you dont,116
23934,pumpumpum,people like boss,110
23935,pumpumpum,me asusta morir,132
23936,pumpumpum,vaso,194
23937,ashlakak,holamundo,142
23938,qoeieiq,holamundo,187
23939,ashlakak,now you see me now you dont,110
23940,titititin,vaso,162
23941,titititin,me gusta america y a america le gusto,141
23942,lololo,holamundo,186
23943,qoeieiq,vaso,174
23944,lololo,me gusta america y a america le gusto,100
23945,pumpumpum,me gusta america y a america le gusto,158
23946,qoeieiq,holamundo,147
23947,lololo,holamundo,123
23948,ashlakak,me asusta morir,154
23949,qoeieiq,holamundo,174
23950,qoeieiq,people like boss,196
23951,fkjsfa,me gusta america y a america le gusto,157
23952,lololo,people like boss,133
23953,titititin,people like boss,161
23954,titititin,vaso,175
23955,titititin,now you see me now you dont,170
23956,lololo,me gusta america y a america le gusto,177
23957,qoeieiq,people like boss,159
23958,titititin,me gusta america y a america le gusto,132
23959,fkjsfa,me asusta morir,104
23960,ashlakak,holamundo,105
23961,fkjsfa,now you see me now you dont,149
23962,pumpumpum,me gusta america y a america le gusto,188
23963,titititin,vaso,118
23964,qoeieiq,me asusta morir,130
23965,ashlakak,now you see me now you dont,136
23966,qoeieiq,people like boss,173
23967,fkjsfa,now you see me now you dont,187
23968,fkjsfa,holamundo,177
23969,titititin,holamundo,155
23970,titititin,me gusta america y a america le gusto,108
23971,fkjsfa,holamundo,113
23972,pumpumpum,vaso,146
23973,lololo,people like boss,179
23974,lololo,now you see me now you dont,178
23975,fkjsfa,now you see me now you dont,122
23976,fkjsfa,me asusta morir,166
23977,titititin,me asusta morir,107
23978,qoeieiq,me asusta morir,195
23979,fkjsfa,me gusta america y a america le gusto,119
23980,ashlakak,vaso,171
23981,qoeieiq,holamundo,120
23982,pumpumpum,vaso,198
23983,ashlakak,now you see me now you dont,195
23984,pumpumpum,me gusta america y a america le gusto,142
23985,pumpumpum,holamundo,163
23986,ashlakak,me asusta morir,192
23987,ashlakak,vaso,130
23988,qoeieiq,now you see me now you dont,117
23989,ashlakak,holamundo,128
23990,titititin,me gusta america y a america le gusto,176
23991,ashlakak,holamundo,174
23992,titititin,holamundo,158
23993,qoeieiq,people like boss,175
23994,fkjsfa,now you see me now you dont,114
23995,ashlakak,holamundo,189
23996,lololo,people like boss,140
23997,qoeieiq,vaso,134
23998,titititin,me gusta america y a america le gusto,112
23999,fkjsfa,people like boss,152
24000,ashlakak,me gusta america y a america le gusto,169
24001,ashlakak,people like boss,143
24002,qoeieiq,people like boss,104
24003,fkjsfa,now you see me now you dont,127
24004,lololo,vaso,133
24005,lololo,vaso,195
24006,titititin,people like boss,117
24007,ashlakak,holamundo,128
24008,pumpumpum,me asusta morir,177
24009,lololo,people like boss,100
24010,pumpumpum,people like boss,152
24011,qoeieiq,vaso,150
24012,qoeieiq,me asusta morir,155
24013,ashlakak,me gusta america y a america le gusto,131
24014,ashlakak,vaso,124
24015,pumpumpum,me asusta morir,172
24016,fkjsfa,now you see me now you dont,180
24017,ashlakak,people like boss,176
24018,qoeieiq,people like boss,102
24019,fkjsfa,me asusta morir,192
24020,ashlakak,me gusta america y a america le gusto,147
24021,fkjsfa,people like boss,128
24022,ashlakak,vaso,168
24023,lololo,now you see me now you dont,190
24024,fkjsfa,me gusta america y a america le gusto,180
24025,lololo,people like boss,130
24026,lololo,vaso,188
24027,titititin,holamundo,159
24028,ashlakak,holamundo,165
24029,pumpumpum,me gusta america y a america le gusto,178
24030,pumpumpum,me gusta america y a america le gusto,177
24031,ashlakak,people like boss,177
24032,ashlakak,vaso,119
24033,pumpumpum,now you see me now you dont,106
24034,titititin,me gusta america y a america le gusto,132
24035,qoeieiq,now you see me now you dont,115
24036,pumpumpum,now you see me now you dont,110
24037,ashlakak,me gusta america y a america le gusto,192
24038,qoeieiq,me gusta america y a america le gusto,167
24039,ashlakak,now you see me now you dont,149
24040,lololo,vaso,130
24041,lololo,holamundo,155
24042,titititin,people like boss,151
24043,pumpumpum,me asusta morir,171
24044,ashlakak,me gusta america y a america le gusto,135
24045,qoeieiq,holamundo,179
24046,qoeieiq,people like boss,139
24047,pumpumpum,people like boss,180
24048,fkjsfa,me gusta america y a america le gusto,149
24049,titititin,people like boss,176
24050,lololo,me asusta morir,157
24051,lololo,holamundo,147
24052,ashlakak,people like boss,123
24053,pumpumpum,now you see me now you dont,135
24054,fkjsfa,people like boss,137
24055,fkjsfa,now you see me now you dont,173
24056,ashlakak,vaso,120
24057,ashlakak,people like boss,125
24058,fkjsfa,me asusta morir,165
24059,qoeieiq,now you see me now you dont,176
24060,titititin,holamundo,128
24061,ashlakak,now you see me now you dont,117
24062,fkjsfa,me gusta america y a america le gusto,150
24063,fkjsfa,vaso,146
24064,ashlakak,me gusta america y a america le gusto,126
24065,fkjsfa,now you see me now you dont,108
24066,ashlakak,people like boss,133
24067,pumpumpum,holamundo,105
24068,qoeieiq,me gusta america y a america le gusto,140
24069,ashlakak,me asusta morir,137
24070,qoeieiq,me asusta morir,194
24071,fkjsfa,people like boss,135
24072,ashlakak,now you see me now you dont,161
24073,lololo,holamundo,120
24074,lololo,vaso,146
24075,lololo,people like boss,103
24076,qoeieiq,vaso,197
24077,ashlakak,vaso,127
24078,fkjsfa,vaso,192
24079,titititin,vaso,150
24080,lololo,vaso,166
24081,fkjsfa,people like boss,193
24082,qoeieiq,holamundo,126
24083,titititin,vaso,149
24084,ashlakak,vaso,179
24085,pumpumpum,me asusta morir,137
24086,pumpumpum,vaso,155
24087,qoeieiq,holamundo,128
24088,titititin,me gusta america y a america le gusto,153
24089,fkjsfa,people like boss,102
24090,qoeieiq,me gusta america y a america le gusto,156
24091,titititin,me gusta america y a america le gusto,152
24092,qoeieiq,me asusta morir,182
24093,titititin,now you see me now you dont,126
24094,ashlakak,vaso,177
24095,titititin,me gusta america y a america le gusto,124
24096,ashlakak,me gusta america y a america le gusto,181
24097,titititin,vaso,169
24098,lololo,vaso,146
24099,titititin,people like boss,195
24100,qoeieiq,vaso,151
24101,ashlakak,holamundo,143
24102,lololo,now you see me now you dont,147
24103,qoeieiq,vaso,107
24104,qoeieiq,now you see me now you dont,174
24105,titititin,vaso,111
24106,fkjsfa,holamundo,180
24107,ashlakak,me asusta morir,110
24108,qoeieiq,me gusta america y a america le gusto,168
24109,fkjsfa,holamundo,146
24110,fkjsfa,vaso,126
24111,lololo,people like boss,165
24112,titititin,holamundo,151
24113,pumpumpum,people like boss,189
24114,titititin,me asusta morir,157
24115,fkjsfa,holamundo,139
24116,fkjsfa,vaso,185
24117,qoeieiq,me asusta morir,144
24118,qoeieiq,people like boss,184
24119,qoeieiq,holamundo,127
24120,pumpumpum,me asusta morir,110
24121,pumpumpum,now you see me now you dont,185
24122,ashlakak,me gusta america y a america le gusto,125
24123,fkjsfa,holamundo,175
24124,qoeieiq,now you see me now you dont,171
24125,pumpumpum,me asusta morir,166
24126,lololo,people like boss,159
24127,fkjsfa,holamundo,102
24128,qoeieiq,me asusta morir,181
24129,titititin,me gusta america y a america le gusto,186
24130,lololo,me asusta morir,102
24131,ashlakak,me asusta morir,162
24132,qoeieiq,now you see me now you dont,152
24133,ashlakak,holamundo,106
24134,fkjsfa,vaso,173
24135,titititin,holamundo,109
24136,titititin,me gusta america y a america le gusto,180
24137,pumpumpum,holamundo,100
24138,lololo,holamundo,127
24139,pumpumpum,holamundo,131
24140,titititin,people like boss,197
24141,pumpumpum,holamundo,166
24142,fkjsfa,holamundo,104
24143,qoeieiq,now you see me now you dont,174
24144,ashlakak,me asusta morir,139
24145,pumpumpum,people like boss,149
24146,qoeieiq,me asusta morir,112
24147,fkjsfa,me gusta america y a america le gusto,184
24148,fkjsfa,me asusta morir,187
24149,pumpumpum,now you see me now you dont,120
24150,ashlakak,me gusta america y a america le gusto,173
24151,titititin,vaso,195
24152,lololo,vaso,170
24153,lololo,holamundo,184
24154,qoeieiq,me asusta morir,192
24155,fkjsfa,people like boss,121
24156,fkjsfa,me gusta america y a america le gusto,128
24157,fkjsfa,me asusta morir,138
24158,pumpumpum,people like boss,161
24159,qoeieiq,now you see me now you dont,154
24160,lololo,me gusta america y a america le gusto,124
24161,fkjsfa,people like boss,153
24162,ashlakak,me asusta morir,156
24163,pumpumpum,now you see me now you dont,166
24164,titititin,me asusta morir,145
24165,ashlakak,now you see me now you dont,199
24166,ashlakak,me gusta america y a america le gusto,125
24167,ashlakak,vaso,145
24168,pumpumpum,me asusta morir,144
24169,qoeieiq,me asusta morir,194
24170,pumpumpum,holamundo,156
24171,lololo,holamundo,124
24172,qoeieiq,people like boss,139
24173,titititin,now you see me now you dont,197
24174,ashlakak,people like boss,109
24175,ashlakak,me asusta morir,134
24176,lololo,me gusta america y a america le gusto,165
24177,ashlakak,me gusta america y a america le gusto,154
24178,fkjsfa,me gusta america y a america le gusto,162
24179,pumpumpum,holamundo,113
24180,lololo,vaso,173
24181,ashlakak,me gusta america y a america le gusto,127
24182,lololo,people like boss,172
24183,lololo,people like boss,186
24184,titititin,now you see me now you dont,143
24185,qoeieiq,now you see me now you dont,192
24186,pumpumpum,now you see me now you dont,118
24187,fkjsfa,me gusta america y a america le gusto,118
24188,ashlakak,me asusta morir,119
24189,ashlakak,people like boss,163
24190,titititin,me gusta america y a america le gusto,178
24191,fkjsfa,holamundo,125
24192,qoeieiq,me gusta america y a america le gusto,123
24193,fkjsfa,now you see me now you dont,141
24194,qoeieiq,vaso,184
24195,ashlakak,me gusta america y a america le gusto,123
24196,lololo,vaso,122
24197,fkjsfa,now you see me now you dont,135
24198,lololo,vaso,139
24199,fkjsfa,me asusta morir,162
24200,qoeieiq,vaso,157
24201,fkjsfa,people like boss,133
24202,titititin,people like boss,184
24203,qoeieiq,holamundo,137
24204,qoeieiq,me asusta morir,105
24205,titititin,now you see me now you dont,171
24206,ashlakak,now you see me now you dont,196
24207,lololo,vaso,148
24208,qoeieiq,now you see me now you dont,176
24209,pumpumpum,vaso,151
24210,ashlakak,me asusta morir,123
24211,qoeieiq,me asusta morir,135
24212,ashlakak,now you see me now you dont,174
24213,titititin,me gusta america y a america le gusto,153
24214,qoeieiq,now you see me now you dont,126
24215,qoeieiq,me asusta morir,192
24216,qoeieiq,now you see me now you dont,109
24217,ashlakak,holamundo,153
24218,qoeieiq,holamundo,104
24219,ashlakak,holamundo,153
24220,lololo,holamundo,114
24221,ashlakak,holamundo,127
24222,qoeieiq,holamundo,171
24223,fkjsfa,people like boss,154
24224,qoeieiq,now you see me now you dont,153
24225,pumpumpum,holamundo,170
24226,fkjsfa,people like boss,140
24227,titititin,now you see me now you dont,169
24228,titititin,vaso,190
24229,titititin,now you see me now you dont,140
24230,qoeieiq,people like boss,179
24231,titititin,now you see me now you dont,145
24232,qoeieiq,me asusta morir,105
24233,qoeieiq,me asusta morir,195
24234,fkjsfa,me gusta america y a america le gusto,121
24235,fkjsfa,holamundo,168
24236,lololo,me asusta morir,129
24237,qoeieiq,me asusta morir,105
24238,ashlakak,vaso,184
24239,pumpumpum,people like boss,105
24240,pumpumpum,holamundo,164
24241,ashlakak,now you see me now you dont,160
